requirement_id,release,module_id,module_name,category,subsystem,requirement,expected_behavior,forbidden_behavior,input,output,state_or_status,source_document,source_version,source_section,source_extract_id,acceptance_test_ids,priority,criticality,implementation_layer,dependency,release_gate,open_question,developer_action,qa_evidence,notes
M05-REQ-0075,1.0,M05,Профиль клиента,BUSINESS_RULE,§10 Прочие обязательства и специальные факты,non_credit_commitment.type: OTHER_MANDATORY; Пример: иная обязательная регулярная выплата; Правило: description required; verified/declared,non_credit_commitment.type: OTHER_MANDATORY; Пример: иная обязательная регулярная выплата; Правило: description required; verified/declared,,,,VERIFIED|DECLARED,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§10 Прочие обязательства и специальные факты,SRC-DOC-M05-P-00137,,,,MULTI_LAYER,,,,,,Canonical source-backed rule
M05-REQ-0076,1.0,M05,Профиль клиента,BUSINESS_RULE,§10 Прочие обязательства и специальные факты,non_credit_commitment.type: UNKNOWN; Пример: неясный факт; Правило: не превращать в 0,non_credit_commitment.type: UNKNOWN; Пример: неясный факт; Правило: не превращать в 0,,,,UNKNOWN,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§10 Прочие обязательства и специальные факты,SRC-DOC-M05-P-00138,,,,MULTI_LAYER,,,,,,Canonical source-backed rule
M05-REQ-0077,1.0,M05,Профиль клиента,BUSINESS_RULE,§10 Прочие обязательства и специальные факты,Специальный факт: maternity_leave / leave; Зачем хранить: доход и занятость могут требовать другой документ/правило; Ограничение: не считать прежнюю зарплату текущей автоматически,Специальный факт: maternity_leave / leave; Зачем хранить: доход и занятость могут требовать другой документ/правило; Ограничение: не считать прежнюю зарплату текущей автоматически,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§10 Прочие обязательства и специальные факты,SRC-DOC-M05-P-00140,,,,MULTI_LAYER,,,,,,Canonical source-backed rule
M05-REQ-0078,1.0,M05,Профиль клиента,BUSINESS_RULE,§10 Прочие обязательства и специальные факты,Специальный факт: housing_payment_recipient; Зачем хранить: может открывать специальные программы; Ограничение: только verified/declared fact; eligibility позже,Специальный факт: housing_payment_recipient; Зачем хранить: может открывать специальные программы; Ограничение: только verified/declared fact; eligibility позже,,,,VERIFIED|DECLARED,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§10 Прочие обязательства и специальные факты,SRC-DOC-M05-P-00141,,,,MULTI_LAYER,,,,,,Canonical source-backed rule
M05-REQ-0079,1.0,M05,Профиль клиента,BUSINESS_RULE,§10 Прочие обязательства и специальные факты,Специальный факт: military/public-service relation; Зачем хранить: может влиять на доступные программы; Ограничение: purpose-bound; минимизация данных,Специальный факт: military/public-service relation; Зачем хранить: может влиять на доступные программы; Ограничение: purpose-bound; минимизация данных,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§10 Прочие обязательства и специальные факты,SRC-DOC-M05-P-00142,,,,BACKEND,,,,,,Canonical source-backed rule
M05-REQ-0080,1.0,M05,Профиль клиента,BUSINESS_RULE,§10 Прочие обязательства и специальные факты,Специальный факт: social/program category; Зачем хранить: только если конкретная будущая программа требует; Ограничение: не собирать заранее универсальный «социальный профиль»,Специальный факт: social/program category; Зачем хранить: только если конкретная будущая программа требует; Ограничение: не собирать заранее универсальный «социальный профиль»,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§10 Прочие обязательства и специальные факты,SRC-DOC-M05-P-00143,,,,MULTI_LAYER,,,,,,Canonical source-backed rule
M05-REQ-0081,1.0,M05,Профиль клиента,STATE,"§11 Состояние поля, подтверждение и конфликты",field_status: UNKNOWN; Смысл: значение неизвестно; не заменяется нулём/нет,field_status: UNKNOWN; Смысл: значение неизвестно; не заменяется нулём/нет,,,,UNKNOWN,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,"§11 Состояние поля, подтверждение и конфликты",SRC-DOC-M05-P-00146,,,,DATA,,,,,,Canonical source-backed rule
M05-REQ-0082,1.0,M05,Профиль клиента,STATE,"§11 Состояние поля, подтверждение и конфликты","field_status: DECLARED; Смысл: заявлено клиентом/риелтором, без evidence","field_status: DECLARED; Смысл: заявлено клиентом/риелтором, без evidence",,,,DECLARED,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,"§11 Состояние поля, подтверждение и конфликты",SRC-DOC-M05-P-00147,,,,DATA,,,,,,Canonical source-backed rule
M05-REQ-0083,1.0,M05,Профиль клиента,STATE,"§11 Состояние поля, подтверждение и конфликты",field_status: SOURCE_FACT; Смысл: пришло из published upstream snapshot,field_status: SOURCE_FACT; Смысл: пришло из published upstream snapshot,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,"§11 Состояние поля, подтверждение и конфликты",SRC-DOC-M05-P-00148,,,,DATA,,,,,,Canonical source-backed rule
M05-REQ-0084,1.0,M05,Профиль клиента,STATE,"§11 Состояние поля, подтверждение и конфликты",field_status: EVIDENCE_REQUESTED; Смысл: нужно подтверждение,field_status: EVIDENCE_REQUESTED; Смысл: нужно подтверждение,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,"§11 Состояние поля, подтверждение и конфликты",SRC-DOC-M05-P-00149,,,,DATA,,,,,,Canonical source-backed rule
M05-REQ-0085,1.0,M05,Профиль клиента,STATE,"§11 Состояние поля, подтверждение и конфликты",field_status: VERIFIED; Смысл: подтверждено allowed evidence/reviewer,field_status: VERIFIED; Смысл: подтверждено allowed evidence/reviewer,,,,VERIFIED,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,"§11 Состояние поля, подтверждение и конфликты",SRC-DOC-M05-P-00150,,,,DATA,,,,,,Canonical source-backed rule
M05-REQ-0086,1.0,M05,Профиль клиента,STATE,"§11 Состояние поля, подтверждение и конфликты",field_status: CONFLICT; Смысл: два значимых источника расходятся,field_status: CONFLICT; Смысл: два значимых источника расходятся,,,,CONFLICT,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,"§11 Состояние поля, подтверждение и конфликты",SRC-DOC-M05-P-00151,,,,DATA,,,,,,Canonical source-backed rule
M05-REQ-0087,1.0,M05,Профиль клиента,STATE,"§11 Состояние поля, подтверждение и конфликты",field_status: STALE; Смысл: evidence/source устарел по process policy,field_status: STALE; Смысл: evidence/source устарел по process policy,,,,STALE,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,"§11 Состояние поля, подтверждение и конфликты",SRC-DOC-M05-P-00152,,,,DATA,,,,,,Canonical source-backed rule
M05-REQ-0088,1.0,M05,Профиль клиента,STATE,"§11 Состояние поля, подтверждение и конфликты",field_status: NOT_APPLICABLE; Смысл: поле не применимо,field_status: NOT_APPLICABLE; Смысл: поле не применимо,,,,NOT_APPLICABLE,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,"§11 Состояние поля, подтверждение и конфликты",SRC-DOC-M05-P-00153,,,,DATA,,,,,,Canonical source-backed rule
M05-REQ-0089,1.0,M05,Профиль клиента,STATE,"§11 Состояние поля, подтверждение и конфликты",field_status: CORRECTED; Смысл: создана новая reviewed revision; raw/source не уничтожен,field_status: CORRECTED; Смысл: создана новая reviewed revision; raw/source не уничтожен,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,"§11 Состояние поля, подтверждение и конфликты",SRC-DOC-M05-P-00154,,,,DATA,,,,,,Canonical source-backed rule
M05-REQ-0090,1.0,M05,Профиль клиента,STATE,"§11 Состояние поля, подтверждение и конфликты",Конфликт: Пенсионный sender ≠ заявленный работодатель; Правильное поведение: не менять автоматически; показать два факта + даты; запросить relationship confirmation/evidence,Конфликт: Пенсионный sender ≠ заявленный работодатель; Правильное поведение: не менять автоматически; показать два факта + даты; запросить relationship confirmation/evidence,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,"§11 Состояние поля, подтверждение и конфликты",SRC-DOC-M05-P-00156,,,,MULTI_LAYER,,,,,,Canonical source-backed rule
M05-REQ-0091,1.0,M05,Профиль клиента,STATE,"§11 Состояние поля, подтверждение и конфликты",Конфликт: Риелтор исправляет сумму verified document; Правильное поведение: создать correction revision + actor/reason; не перезаписывать source value,Конфликт: Риелтор исправляет сумму verified document; Правильное поведение: создать correction revision + actor/reason; не перезаписывать source value,,,,VERIFIED,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,"§11 Состояние поля, подтверждение и конфликты",SRC-DOC-M05-P-00158,,,,MULTI_LAYER,,,,,,Canonical source-backed rule
M05-REQ-0092,1.0,M05,Профиль клиента,STATE,"§11 Состояние поля, подтверждение и конфликты",Конфликт: КИ обновилась после подтверждения анкеты; Правильное поведение: client_profile_snapshot становится superseded/needs_rebuild; новая версия собирает новый credit_history_snapshot,Конфликт: КИ обновилась после подтверждения анкеты; Правильное поведение: client_profile_snapshot становится superseded/needs_rebuild; новая версия собирает новый credit_history_snapshot,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,"§11 Состояние поля, подтверждение и конфликты",SRC-DOC-M05-P-00159,,,,DATA,,,,,,Canonical source-backed rule
M05-REQ-0093,1.0,M05,Профиль клиента,BUSINESS_RULE,§12 Динамическая анкета: правила показа вопросов,Если участник не состоит в браке — не создавать spouse participant и не спрашивать его доход.,Если участник не состоит в браке — не создавать spouse participant и не спрашивать его доход.,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§12 Динамическая анкета: правила показа вопросов,SRC-DOC-M05-P-00161,,,,MULTI_LAYER,,,,,,Canonical source-backed rule
M05-REQ-0094,1.0,M05,Профиль клиента,CONSENT,§12 Динамическая анкета: правила показа вопросов,Если клиент выбирает созаёмщика — открыть отдельный participant + consent + employment/income блок для него.,Если клиент выбирает созаёмщика — открыть отдельный participant + consent + employment/income блок для него.,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§12 Динамическая анкета: правила показа вопросов,SRC-DOC-M05-P-00162,,,,LEGAL,,,,,,Canonical source-backed rule
M05-REQ-0095,1.0,M05,Профиль клиента,PROVENANCE,§12 Динамическая анкета: правила показа вопросов,Если выбран IP_BUSINESS — показать бизнес/налоговый evidence checklist; не спрашивать поля трудового договора.,Если выбран IP_BUSINESS — показать бизнес/налоговый evidence checklist; не спрашивать поля трудового договора.,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§12 Динамическая анкета: правила показа вопросов,SRC-DOC-M05-P-00164,,,,DATA,,,,,,Canonical source-backed rule
M05-REQ-0096,1.0,M05,Профиль клиента,PROVENANCE,§12 Динамическая анкета: правила показа вопросов,Если down_payment_source=ADDITIONAL_COLLATERAL — запросить owner + asset + evidence; не прибавлять стоимость к денежному взносу.,Если down_payment_source=ADDITIONAL_COLLATERAL — запросить owner + asset + evidence; не прибавлять стоимость к денежному взносу.,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§12 Динамическая анкета: правила показа вопросов,SRC-DOC-M05-P-00166,,,,DATA,,,,,,Canonical source-backed rule
M05-REQ-0097,1.0,M05,Профиль клиента,SNAPSHOT,§12 Динамическая анкета: правила показа вопросов,Если Pension snapshot уже содержит 6 месяцев взносов — не спрашивать суммы этих взносов; можно спросить связь отправителя с текущей занятостью.,Если Pension snapshot уже содержит 6 месяцев взносов — не спрашивать суммы этих взносов; можно спросить связь отправителя с текущей занятостью.,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§12 Динамическая анкета: правила показа вопросов,SRC-DOC-M05-P-00167,,,,DATA,,,,,,Canonical source-backed rule
M05-REQ-0098,1.0,M05,Профиль клиента,SNAPSHOT,§12 Динамическая анкета: правила показа вопросов,Если Credit History snapshot опубликован — раздел «Кредиты» в анкете read-only; ручное добавление допускается только для non-credit commitment или явно отсутствующего в ПКО факта с причиной.,Если Credit History snapshot опубликован — раздел «Кредиты» в анкете read-only; ручное добавление допускается только для non-credit commitment или явно отсутствующего в ПКО факта с причиной.,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§12 Динамическая анкета: правила показа вопросов,SRC-DOC-M05-P-00168,,,,DATA,,,,,,Canonical source-backed rule
M05-REQ-0099,1.0,M05,Профиль клиента,BUSINESS_RULE,§12 Динамическая анкета: правила показа вопросов,Если пользователь отвечает «не знаю» — сохранить UNKNOWN и продолжить; не блокировать заполнение всех остальных разделов.,Если пользователь отвечает «не знаю» — сохранить UNKNOWN и продолжить; не блокировать заполнение всех остальных разделов.,,,,UNKNOWN,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§12 Динамическая анкета: правила показа вопросов,SRC-DOC-M05-P-00169,,,,MULTI_LAYER,,,,,,Canonical source-backed rule
M05-REQ-0100,1.0,M05,Профиль клиента,DATA_MODEL,§12 Динамическая анкета: правила показа вопросов,"UX-правило
На экране не должно быть «анкеты на 80 полей». Пользователь видит 6–8 коротких секций; внутри открываются только релевантные вопросы. У каждого автозаполненного значения есть badge источника и «посмотреть доказательство».: UX-правило
На экране не должно быть «анкеты на 80 полей». Пользователь видит 6–8 коротких секций; внутри открываются только релевантные вопросы. У каждого автозаполненного значения есть badge источника и «посмотреть доказательство».","UX-правило
На экране не должно быть «анкеты на 80 полей». Пользователь видит 6–8 коротких секций; внутри открываются только релевантные вопросы. У каждого автозаполненного значения есть badge источника и «посмотреть доказательство».: UX-правило
На экране не должно быть «анкеты на 80 полей». Пользователь видит 6–8 коротких секций; внутри открываются только релевантные вопросы. У каждого автозаполненного значения есть badge источника и «посмотреть доказательство».",,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§12 Динамическая анкета: правила показа вопросов,SRC-DOC-M05-P-00170,,,,FRONTEND,,,,,,Canonical source-backed rule
M05-REQ-0101,1.0,M05,Профиль клиента,STATE,§13 Completeness Engine,section_status: NOT_STARTED; Когда ставится: нет значимых ответов,section_status: NOT_STARTED; Когда ставится: нет значимых ответов,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§13 Completeness Engine,SRC-DOC-M05-P-00173,,,,MULTI_LAYER,,,,,,Canonical source-backed rule
M05-REQ-0102,1.0,M05,Профиль клиента,STATE,§13 Completeness Engine,section_status: IN_PROGRESS; Когда ставится: есть часть required fields,section_status: IN_PROGRESS; Когда ставится: есть часть required fields,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§13 Completeness Engine,SRC-DOC-M05-P-00174,,,,DATA,,,,,,Canonical source-backed rule
M05-REQ-0103,1.0,M05,Профиль клиента,STATE,§13 Completeness Engine,"section_status: COMPLETE_DECLARED; Когда ставится: все required поля есть, но часть только DECLARED","section_status: COMPLETE_DECLARED; Когда ставится: все required поля есть, но часть только DECLARED",,,,DECLARED,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§13 Completeness Engine,SRC-DOC-M05-P-00175,,,,MULTI_LAYER,,,,,,Canonical source-backed rule
M05-REQ-0104,1.0,M05,Профиль клиента,STATE,§13 Completeness Engine,"section_status: NEEDS_EVIDENCE; Когда ставится: есть поля, которые policy пометила как требующие подтверждения до bank analysis","section_status: NEEDS_EVIDENCE; Когда ставится: есть поля, которые policy пометила как требующие подтверждения до bank analysis",,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§13 Completeness Engine,SRC-DOC-M05-P-00176,,,,MULTI_LAYER,,,,,,Canonical source-backed rule
M05-REQ-0105,1.0,M05,Профиль клиента,STATE,§13 Completeness Engine,section_status: CONFLICT; Когда ставится: есть unresolved conflict,section_status: CONFLICT; Когда ставится: есть unresolved conflict,,,,CONFLICT,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§13 Completeness Engine,SRC-DOC-M05-P-00177,,,,MULTI_LAYER,,,,,,Canonical source-backed rule
M05-REQ-0106,1.0,M05,Профиль клиента,CONSENT,§13 Completeness Engine,section_status: BLOCKED; Когда ставится: subject/consent/upstream snapshot gate не пройден,section_status: BLOCKED; Когда ставится: subject/consent/upstream snapshot gate не пройден,,,,BLOCKED,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§13 Completeness Engine,SRC-DOC-M05-P-00178,,,,DATA|LEGAL,,,,,,Canonical source-backed rule
M05-REQ-0107,1.0,M05,Профиль клиента,STATE,§13 Completeness Engine,section_status: CONFIRMED; Когда ставится: required fields + confirmations закрыты для текущей версии анкеты,section_status: CONFIRMED; Когда ставится: required fields + confirmations закрыты для текущей версии анкеты,,,,CONFIRMED,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§13 Completeness Engine,SRC-DOC-M05-P-00179,,,,DATA,,,,,,Canonical source-backed rule
M05-REQ-0108,1.0,M05,Профиль клиента,STATE,§13 Completeness Engine,section_status: STALE; Когда ставится: один из required verified inputs устарел,section_status: STALE; Когда ставится: один из required verified inputs устарел,,,,STALE|VERIFIED,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§13 Completeness Engine,SRC-DOC-M05-P-00180,,,,MULTI_LAYER,,,,,,Canonical source-backed rule
M05-REQ-0109,1.0,M05,Профиль клиента,STATE,§13 Completeness Engine,Publish gate client_profile_snapshot: CPG-01 participant; Условие: primary borrower существует и identity/subject status не FAILED,Publish gate client_profile_snapshot: CPG-01 participant; Условие: primary borrower существует и identity/subject status не FAILED,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§13 Completeness Engine,SRC-DOC-M05-P-00182,CPG-01,,,DATA,,,,,,Canonical source-backed rule
M05-REQ-0110,1.0,M05,Профиль клиента,STATE,§13 Completeness Engine,Publish gate client_profile_snapshot: CPG-02 upstream; Условие: последние выбранные snapshots ИИН/КИ/пенсионных имеют известные quality statuses; missing upstream допускается только с явным reason,Publish gate client_profile_snapshot: CPG-02 upstream; Условие: последние выбранные snapshots ИИН/КИ/пенсионных имеют известные quality statuses; missing upstream допускается только с явным reason,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§13 Completeness Engine,SRC-DOC-M05-P-00183,CPG-02,,,DATA,,,,,,Canonical source-backed rule
M05-REQ-0111,1.0,M05,Профиль клиента,STATE,§13 Completeness Engine,Publish gate client_profile_snapshot: CPG-03 goal; Условие: target region + market preference + target price/budget status известны или UNKNOWN с reason,Publish gate client_profile_snapshot: CPG-03 goal; Условие: target region + market preference + target price/budget status известны или UNKNOWN с reason,,,,UNKNOWN,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§13 Completeness Engine,SRC-DOC-M05-P-00184,CPG-03,,,DATA,,,,,,Canonical source-backed rule
M05-REQ-0112,1.0,M05,Профиль клиента,SNAPSHOT,§13 Completeness Engine,Publish gate client_profile_snapshot: CPG-04 household; Условие: marital/spouse/co-borrower structure подтверждена для текущего дела,Publish gate client_profile_snapshot: CPG-04 household; Условие: marital/spouse/co-borrower structure подтверждена для текущего дела,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§13 Completeness Engine,SRC-DOC-M05-P-00185,CPG-04,,,DATA,,,,,,Canonical source-backed rule
M05-REQ-0113,1.0,M05,Профиль клиента,STATE,§13 Completeness Engine,Publish gate client_profile_snapshot: CPG-05 income; Условие: каждый declared income имеет owner/type/amount-or-UNKNOWN/periodicity/status,Publish gate client_profile_snapshot: CPG-05 income; Условие: каждый declared income имеет owner/type/amount-or-UNKNOWN/periodicity/status,,,,DECLARED|UNKNOWN,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§13 Completeness Engine,SRC-DOC-M05-P-00186,CPG-05,,,DATA,,,,,,Canonical source-backed rule
M05-REQ-0114,1.0,M05,Профиль клиента,STATE,§13 Completeness Engine,Publish gate client_profile_snapshot: CPG-06 down payment; Условие: каждый source имеет owner/type/amount/status; declared total reconciled либо UNRECONCILED,Publish gate client_profile_snapshot: CPG-06 down payment; Условие: каждый source имеет owner/type/amount/status; declared total reconciled либо UNRECONCILED,,,,DECLARED,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§13 Completeness Engine,SRC-DOC-M05-P-00187,CPG-06,,,DATA,,,,,,Canonical source-backed rule
M05-REQ-0115,1.0,M05,Профиль клиента,SNAPSHOT,§13 Completeness Engine,Publish gate client_profile_snapshot: CPG-07 conflict; Условие: нет unresolved BLOCKING conflict,Publish gate client_profile_snapshot: CPG-07 conflict; Условие: нет unresolved BLOCKING conflict,,,,CONFLICT,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§13 Completeness Engine,SRC-DOC-M05-P-00188,CPG-07,,,DATA,,,,,,Canonical source-backed rule
M05-REQ-0116,1.0,M05,Профиль клиента,SNAPSHOT,§13 Completeness Engine,Publish gate client_profile_snapshot: CPG-08 review; Условие: critical manual corrections имеют actor/reason/time,Publish gate client_profile_snapshot: CPG-08 review; Условие: critical manual corrections имеют actor/reason/time,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§13 Completeness Engine,SRC-DOC-M05-P-00189,CPG-08,,CRITICAL,DATA,,,,,,Canonical source-backed rule
M05-REQ-0117,1.0,M05,Профиль клиента,SNAPSHOT,§14 Каноническая модель и snapshot,Сущность: client_profile; Назначение: логический профиль дела; не mutable truth,Сущность: client_profile; Назначение: логический профиль дела; не mutable truth,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§14 Каноническая модель и snapshot,SRC-DOC-M05-P-00192,,,,DATA,,,,,,Canonical source-backed rule
M05-REQ-0118,1.0,M05,Профиль клиента,SNAPSHOT,§14 Каноническая модель и snapshot,Сущность: profile_field_revision; Назначение: версии ручных/verified полей с source/evidence/actor,Сущность: profile_field_revision; Назначение: версии ручных/verified полей с source/evidence/actor,,,,VERIFIED,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§14 Каноническая модель и snapshot,SRC-DOC-M05-P-00193,,,,DATA,,,,,,Canonical source-backed rule
M05-REQ-0119,1.0,M05,Профиль клиента,SNAPSHOT,§14 Каноническая модель и snapshot,Сущность: household; Назначение: семейная группа и dependents,Сущность: household; Назначение: семейная группа и dependents,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§14 Каноническая модель и snapshot,SRC-DOC-M05-P-00194,,,,DATA,,,,,,Canonical source-backed rule
M05-REQ-0120,1.0,M05,Профиль клиента,SNAPSHOT,§14 Каноническая модель и snapshot,Сущность: participant / borrower; Назначение: физическое лицо с ролью в деле,Сущность: participant / borrower; Назначение: физическое лицо с ролью в деле,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§14 Каноническая модель и snapshot,SRC-DOC-M05-P-00195,,,,DATA,,,,,,Canonical source-backed rule
M05-REQ-0121,1.0,M05,Профиль клиента,SNAPSHOT,§14 Каноническая модель и snapshot,Сущность: co_borrower_relation; Назначение: роль созаёмщика отдельно от spouse,Сущность: co_borrower_relation; Назначение: роль созаёмщика отдельно от spouse,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§14 Каноническая модель и snapshot,SRC-DOC-M05-P-00196,,,,DATA,,,,,,Canonical source-backed rule
M05-REQ-0122,1.0,M05,Профиль клиента,SNAPSHOT,§14 Каноническая модель и snapshot,Сущность: employment; Назначение: история занятости,Сущность: employment; Назначение: история занятости,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§14 Каноническая модель и snapshot,SRC-DOC-M05-P-00197,,,,DATA,,,,,,Canonical source-backed rule
M05-REQ-0123,1.0,M05,Профиль клиента,SNAPSHOT,§14 Каноническая модель и snapshot,Сущность: income_source; Назначение: отдельный поток дохода,Сущность: income_source; Назначение: отдельный поток дохода,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§14 Каноническая модель и snapshot,SRC-DOC-M05-P-00198,,,,DATA,,,,,,Canonical source-backed rule
M05-REQ-0124,1.0,M05,Профиль клиента,SNAPSHOT,§14 Каноническая модель и snapshot,Сущность: asset; Назначение: имущество/ликвидные средства,Сущность: asset; Назначение: имущество/ликвидные средства,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§14 Каноническая модель и snapshot,SRC-DOC-M05-P-00199,,,,DATA,,,,,,Canonical source-backed rule
M05-REQ-0125,1.0,M05,Профиль клиента,SNAPSHOT,§14 Каноническая модель и snapshot,Сущность: down_payment_source; Назначение: происхождение и доступность взноса,Сущность: down_payment_source; Назначение: происхождение и доступность взноса,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§14 Каноническая модель и snapshot,SRC-DOC-M05-P-00200,,,,DATA,,,,,,Canonical source-backed rule
M05-REQ-0126,1.0,M05,Профиль клиента,SNAPSHOT,§14 Каноническая модель и snapshot,Сущность: non_credit_commitment; Назначение: регулярное обязательство вне Credit History,Сущность: non_credit_commitment; Назначение: регулярное обязательство вне Credit History,,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§14 Каноническая модель и snapshot,SRC-DOC-M05-P-00201,,,,DATA,,,,,,Canonical source-backed rule
M05-REQ-0127,1.0,M05,Профиль клиента,SNAPSHOT,§14 Каноническая модель и snapshot,"Сущность: purchase_goal; Назначение: цель, регион, рынок и бюджет клиента","Сущность: purchase_goal; Назначение: цель, регион, рынок и бюджет клиента",,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§14 Каноническая модель и snapshot,SRC-DOC-M05-P-00202,,,,DATA,,,,,,Canonical source-backed rule
M05-REQ-0128,1.0,M05,Профиль клиента,SNAPSHOT,§14 Каноническая модель и snapshot,"Сущность: client_profile_snapshot; Назначение: immutable payload, который потребляет Bank Rules Engine","Сущность: client_profile_snapshot; Назначение: immutable payload, который потребляет Bank Rules Engine",,,,,04_CASA_Pro_Client_Profile_Final_Spec_KZ_2026-08-21,2026-08-21,§14 Каноническая модель и snapshot,SRC-DOC-M05-P-00203,,,,DATA,,,,,,Canonical source-backed rule
