extract_id,document_id,module_id,source_document,source_version,source_section,source_type,source_order,raw_text,table_name,row_or_item,notes
SRC-DOC-M06-P-00319,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§25 AI boundary,TABLE_ROW,183.2,"[""Перевести blocker на человеческий язык по approved mapping."",""Подставить missing/UNKNOWN input.""]",25. AI boundary,table:36:row:2,"headers=[""ИИ может"",""ИИ не может""]"
SRC-DOC-M06-P-00320,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§25 AI boundary,TABLE_ROW,183.3,"[""Показать provenance chain по сохранённым refs."",""Округлить «по смыслу» или изменить число.""]",25. AI boundary,table:36:row:3,"headers=[""ИИ может"",""ИИ не может""]"
SRC-DOC-M06-P-00321,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§25 AI boundary,TABLE_ROW,183.4,"[""Сформировать read-only narrative с exact values."",""Решить, какой банк подходит, или создать scenario.""]",25. AI boundary,table:36:row:4,"headers=[""ИИ может"",""ИИ не может""]"
SRC-DOC-M06-P-00322,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§25 AI boundary,PARAGRAPH,185,"Любое число LLM считается текстом объяснения, а не calculation result. API/UI обязаны получать numeric value только из deterministic engine output.",,paragraph:185,style=Normal
SRC-DOC-M06-P-00323,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§25 AI boundary,PARAGRAPH,187,DEMO AUDIT,,paragraph:187,style=Normal
SRC-DOC-M06-P-00324,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§26 Current demo audit,HEADING,188,26. Current demo audit,,paragraph:188,style=Heading 1
SRC-DOC-M06-P-00325,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§26 Current demo audit,TABLE_HEADER,189.0,"[""Current label"",""Observed value"",""Что утверждает/неясно"",""Correct owner"",""Formula known?"",""Target broker UI""]",26. Current demo audit,table:37:row:0,"headers=[""Current label"",""Observed value"",""Что утверждает/неясно"",""Correct owner"",""Formula known?"",""Target broker UI""]"
SRC-DOC-M06-P-00326,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§26 Current demo audit,TABLE_ROW,189.1,"[""Подтв. доход"",""650 000 ₸"",""Semantics по screenshot не доказана"",""UPSTREAM_M05, если total_verified_income; иначе ambiguous"",""Не formula proof"",""Показывать source/status; не accepted""]",26. Current demo audit,table:37:row:1,"headers=[""Current label"",""Observed value"",""Что утверждает/неясно"",""Correct owner"",""Formula known?"",""Target broker UI""]"
SRC-DOC-M06-P-00327,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§26 Current demo audit,TABLE_ROW,189.2,"[""Принимаемый доход"",""650 000 ₸"",""Label утверждает bank acceptance"",""BANK_SPECIFIC_1_1 / REJECTED in M06"",""Нет"",""В 1.0 убрать/переименовать только при доказанном M05 meaning""]",26. Current demo audit,table:37:row:2,"headers=[""Current label"",""Observed value"",""Что утверждает/неясно"",""Correct owner"",""Formula known?"",""Target broker UI""]"
SRC-DOC-M06-P-00328,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§26 Current demo audit,TABLE_ROW,189.3,"[""Тек. обязательства"",""115 000 ₸"",""Видимая сумма, source list ниже"",""UPSTREAM_M03"",""M03 owner"",""«Платежи из кредитной истории» + snapshot ref""]",26. Current demo audit,table:37:row:3,"headers=[""Current label"",""Observed value"",""Что утверждает/неясно"",""Correct owner"",""Formula known?"",""Target broker UI""]"
SRC-DOC-M06-P-00329,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§26 Current demo audit,TABLE_ROW,189.4,"[""Сумма кредита"",""25 000 000 ₸"",""В what-if = 30m−5m"",""M06 required financing"",""Формула совпадает с CALC-F-001, но demo не proof"",""«Требуемое финансирование по данным профиля»""]",26. Current demo audit,table:37:row:4,"headers=[""Current label"",""Observed value"",""Что утверждает/неясно"",""Correct owner"",""Formula known?"",""Target broker UI""]"
SRC-DOC-M06-P-00330,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§26 Current demo audit,TABLE_ROW,189.5,"[""Платёж по ипотеке"",""395 474 ₸"",""Параметры на кадре не видны"",""M06 primitive only if P/a/n trace exists"",""Не доказана"",""Block/trace parameters; neutral label""]",26. Current demo audit,table:37:row:5,"headers=[""Current label"",""Observed value"",""Что утверждает/неясно"",""Correct owner"",""Formula known?"",""Target broker UI""]"
SRC-DOC-M06-P-00331,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§26 Current demo audit,TABLE_ROW,189.6,"[""Ежемесячный платёж"",""284 035 ₸"",""Visible P=25m, a=12.5%, n=240"",""M06 CALC-F-002"",""Визуально согласуется с annuity; inference only"",""Параметры + formula version + disclaimer""]",26. Current demo audit,table:37:row:6,"headers=[""Current label"",""Observed value"",""Что утверждает/неясно"",""Correct owner"",""Formula known?"",""Target broker UI""]"
SRC-DOC-M06-P-00332,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§26 Current demo audit,TABLE_ROW,189.7,"[""КДН"",""78,5%; 61,4%; 38–56%"",""UI показывает official-looking ratio"",""REGULATORY_KZ/BANK_RULE"",""Нет exact regulatory inputs"",""BLOCK in 1.0; human reason""]",26. Current demo audit,table:37:row:7,"headers=[""Current label"",""Observed value"",""Что утверждает/неясно"",""Correct owner"",""Formula known?"",""Target broker UI""]"
SRC-DOC-M06-P-00333,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§26 Current demo audit,TABLE_ROW,189.8,"[""Открыто программ"",""0 из 4"",""Program evaluation"",""BANK_SPECIFIC_1_1"",""Не M06 formula"",""Убрать из M06 surface""]",26. Current demo audit,table:37:row:8,"headers=[""Current label"",""Observed value"",""Что утверждает/неясно"",""Correct owner"",""Formula known?"",""Target broker UI""]"
SRC-DOC-M06-P-00334,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§26 Current demo audit,TABLE_ROW,189.9,"[""Scenario cards"",""6 действий + changed KDN"",""Before/after assumptions"",""SCENARIO_1_2"",""Не 1.0"",""Move; primitives reusable later""]",26. Current demo audit,table:37:row:9,"headers=[""Current label"",""Observed value"",""Что утверждает/неясно"",""Correct owner"",""Formula known?"",""Target broker UI""]"
SRC-DOC-M06-P-00335,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§26 Current demo audit,TABLE_ROW,189.10,"[""ЖК cards"",""credit/payment/KDN/pass-fail"",""Property + bank verdict"",""FUTURE / Bank Rules"",""Не 1.0"",""Вне M06""]",26. Current demo audit,table:37:row:10,"headers=[""Current label"",""Observed value"",""Что утверждает/неясно"",""Correct owner"",""Formula known?"",""Target broker UI""]"
SRC-DOC-M06-P-00336,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§26 Current demo audit,TABLE_ROW,191.0,"[""SCREENSHOT LIMIT  Backend implementation и источник numbers по кадрам не доказаны. Совпадение 284 035 ₸ с аннуитетной формулой — проверяемая inference, не источник требований.""]",26. Current demo audit,table:38:row:0,"headers=[""SCREENSHOT LIMIT  Backend implementation и источник numbers по кадрам не доказаны. Совпадение 284 035 ₸ с аннуитетной формулой — проверяемая inference, не источник требований.""]"
SRC-DOC-M06-P-00337,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§26 Current demo audit,PARAGRAPH,194,DEMO DECISIONS,,paragraph:194,style=Normal
SRC-DOC-M06-P-00338,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§27 KEEP / CHANGE / REMOVE / MOVE / BLOCK,HEADING,195,27. KEEP / CHANGE / REMOVE / MOVE / BLOCK,,paragraph:195,style=Heading 1
SRC-DOC-M06-P-00339,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§27 KEEP / CHANGE / REMOVE / MOVE / BLOCK,TABLE_HEADER,196.0,"[""Decision"",""Element"",""Exact target""]",27. KEEP / CHANGE / REMOVE / MOVE / BLOCK,table:39:row:0,"headers=[""Decision"",""Element"",""Exact target""]"
SRC-DOC-M06-P-00340,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§27 KEEP / CHANGE / REMOVE / MOVE / BLOCK,TABLE_ROW,196.1,"[""KEEP"",""Показывать цену, взнос и текущие обязательства"",""Как upstream values с владельцем, status, as_of и source link; M06 не пересчитывает M03/M05.""]",27. KEEP / CHANGE / REMOVE / MOVE / BLOCK,table:39:row:1,"headers=[""Decision"",""Element"",""Exact target""]"
SRC-DOC-M06-P-00341,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§27 KEEP / CHANGE / REMOVE / MOVE / BLOCK,TABLE_ROW,196.2,"[""CHANGE"",""Сумма кредита"",""Переименовать в «Требуемое финансирование по данным профиля»; не bank approved amount.""]",27. KEEP / CHANGE / REMOVE / MOVE / BLOCK,table:39:row:2,"headers=[""Decision"",""Element"",""Exact target""]"
SRC-DOC-M06-P-00342,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§27 KEEP / CHANGE / REMOVE / MOVE / BLOCK,TABLE_ROW,196.3,"[""CHANGE"",""Платёж по ипотеке"",""«Расчётный ежемесячный платёж по заданным параметрам» + P/a/n/formula version + disclaimer.""]",27. KEEP / CHANGE / REMOVE / MOVE / BLOCK,table:39:row:3,"headers=[""Decision"",""Element"",""Exact target""]"
SRC-DOC-M06-P-00343,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§27 KEEP / CHANGE / REMOVE / MOVE / BLOCK,TABLE_ROW,196.4,"[""CHANGE"",""Подтв. доход 650 000 ₸"",""Если M05 verified — exact label/source/evidence. Если semantics не доказана — не показывать как confirmed.""]",27. KEEP / CHANGE / REMOVE / MOVE / BLOCK,table:39:row:4,"headers=[""Decision"",""Element"",""Exact target""]"
SRC-DOC-M06-P-00344,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§27 KEEP / CHANGE / REMOVE / MOVE / BLOCK,TABLE_ROW,196.5,"[""REMOVE"",""Принимаемый доход из M06 1.0"",""Bank accepted income запрещён; никакого backend/UI field.""]",27. KEEP / CHANGE / REMOVE / MOVE / BLOCK,table:39:row:5,"headers=[""Decision"",""Element"",""Exact target""]"
SRC-DOC-M06-P-00345,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§27 KEEP / CHANGE / REMOVE / MOVE / BLOCK,TABLE_ROW,196.6,"[""BLOCK"",""КДН percentages"",""Не выводить numeric value; REGULATORY_INPUT_REQUIRED до отдельного executable contract.""]",27. KEEP / CHANGE / REMOVE / MOVE / BLOCK,table:39:row:6,"headers=[""Decision"",""Element"",""Exact target""]"
SRC-DOC-M06-P-00346,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§27 KEEP / CHANGE / REMOVE / MOVE / BLOCK,TABLE_ROW,196.7,"[""MOVE"",""Program verdicts / opened programs"",""Bank Rules 1.1.""]",27. KEEP / CHANGE / REMOVE / MOVE / BLOCK,table:39:row:7,"headers=[""Decision"",""Element"",""Exact target""]"
SRC-DOC-M06-P-00347,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§27 KEEP / CHANGE / REMOVE / MOVE / BLOCK,TABLE_ROW,196.8,"[""MOVE"",""Refinance/paydown/income/DP/budget/co-borrower cards and sliders"",""Scenario Engine 1.2.""]",27. KEEP / CHANGE / REMOVE / MOVE / BLOCK,table:39:row:8,"headers=[""Decision"",""Element"",""Exact target""]"
SRC-DOC-M06-P-00348,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§27 KEEP / CHANGE / REMOVE / MOVE / BLOCK,TABLE_ROW,196.9,"[""MOVE"",""Property cards and fit labels"",""Future property + Bank Rules layers.""]",27. KEEP / CHANGE / REMOVE / MOVE / BLOCK,table:39:row:9,"headers=[""Decision"",""Element"",""Exact target""]"
SRC-DOC-M06-P-00349,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§27 KEEP / CHANGE / REMOVE / MOVE / BLOCK,PARAGRAPH,199,FIXTURES,,paragraph:199,style=Normal
SRC-DOC-M06-P-00350,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§28 Fixtures — CALC-F-001,HEADING,200,28. Fixtures — CALC-F-001,,paragraph:200,style=Heading 1
SRC-DOC-M06-P-00351,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§28 Fixtures — CALC-F-001,TABLE_HEADER,201.0,"[""fixture_id"",""Exact inputs/statuses"",""Raw"",""Persisted"",""Displayed"",""Status"",""Blocker/reason""]",28. Fixtures — CALC-F-001,table:40:row:0,"headers=[""fixture_id"",""Exact inputs/statuses"",""Raw"",""Persisted"",""Displayed"",""Status"",""Blocker/reason""]"
SRC-DOC-M06-P-00352,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§28 Fixtures — CALC-F-001,TABLE_ROW,201.1,"[""FX-FIN-001 positive"",""P=30000000.00 KZT CONFIRMED; A=5000000.00 CONFIRMED"",""25000000"",""25000000.00"",""25 000 000 ₸"",""COMPLETED"",""—""]",28. Fixtures — CALC-F-001,table:40:row:1,"headers=[""fixture_id"",""Exact inputs/statuses"",""Raw"",""Persisted"",""Displayed"",""Status"",""Blocker/reason""]"
SRC-DOC-M06-P-00353,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§28 Fixtures — CALC-F-001,TABLE_ROW,201.2,"[""FX-FIN-002 zero DP"",""P=30000000.00; A=0.00"",""30000000"",""30000000.00"",""30 000 000 ₸"",""COMPLETED"",""—""]",28. Fixtures — CALC-F-001,table:40:row:2,"headers=[""fixture_id"",""Exact inputs/statuses"",""Raw"",""Persisted"",""Displayed"",""Status"",""Blocker/reason""]"
SRC-DOC-M06-P-00354,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§28 Fixtures — CALC-F-001,TABLE_ROW,201.3,"[""FX-FIN-003 covered"",""P=30000000.00; A=30000000.00"",""0"",""0.00"",""0 ₸"",""COMPLETED"",""DOWN_PAYMENT_COVERS_TARGET""]",28. Fixtures — CALC-F-001,table:40:row:3,"headers=[""fixture_id"",""Exact inputs/statuses"",""Raw"",""Persisted"",""Displayed"",""Status"",""Blocker/reason""]"
SRC-DOC-M06-P-00355,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§28 Fixtures — CALC-F-001,TABLE_ROW,201.4,"[""FX-FIN-004 overfunded"",""P=30000000.00; A=35000000.00"",""0"",""0.00"",""0 ₸"",""COMPLETED"",""DOWN_PAYMENT_COVERS_TARGET""]",28. Fixtures — CALC-F-001,table:40:row:4,"headers=[""fixture_id"",""Exact inputs/statuses"",""Raw"",""Persisted"",""Displayed"",""Status"",""Blocker/reason""]"
SRC-DOC-M06-P-00356,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§28 Fixtures — CALC-F-001,TABLE_ROW,201.5,"[""FX-FIN-005 missing"",""P=MISSING; A=5000000.00"",""null"",""null"",""—"",""BLOCKED"",""MISSING_INPUT:P""]",28. Fixtures — CALC-F-001,table:40:row:5,"headers=[""fixture_id"",""Exact inputs/statuses"",""Raw"",""Persisted"",""Displayed"",""Status"",""Blocker/reason""]"
SRC-DOC-M06-P-00357,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§28 Fixtures — CALC-F-001,TABLE_ROW,201.6,"[""FX-FIN-006 unknown"",""P=30000000.00; A=UNKNOWN"",""null"",""null"",""—"",""BLOCKED"",""UNKNOWN_INPUT:A""]",28. Fixtures — CALC-F-001,table:40:row:6,"headers=[""fixture_id"",""Exact inputs/statuses"",""Raw"",""Persisted"",""Displayed"",""Status"",""Blocker/reason""]"
SRC-DOC-M06-P-00358,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§28 Fixtures — CALC-F-001,TABLE_ROW,201.7,"[""FX-FIN-007 invalid"",""P=-1.00; A=0.00"",""null"",""null"",""—"",""INVALID_INPUT"",""NEGATIVE_AMOUNT:P""]",28. Fixtures — CALC-F-001,table:40:row:7,"headers=[""fixture_id"",""Exact inputs/statuses"",""Raw"",""Persisted"",""Displayed"",""Status"",""Blocker/reason""]"
SRC-DOC-M06-P-00359,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§28 Fixtures — CALC-F-001,TABLE_ROW,201.8,"[""FX-FIN-008 stale/conflict"",""P=STALE; A=CONFLICT"",""null"",""null"",""—"",""BLOCKED"",""STALE_INPUT:P; CONFLICTING_INPUT:A""]",28. Fixtures — CALC-F-001,table:40:row:8,"headers=[""fixture_id"",""Exact inputs/statuses"",""Raw"",""Persisted"",""Displayed"",""Status"",""Blocker/reason""]"
SRC-DOC-M06-P-00360,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§28 Fixtures — CALC-F-001,TABLE_ROW,201.9,"[""FX-FIN-009 declared"",""P=30000000.00 DECLARED; A=5000000.00 EVIDENCE_REQUESTED"",""25000000"",""25000000.00"",""25 000 000 ₸"",""COMPLETED_WITH_LIMITATIONS"",""UNVERIFIED_INPUTS""]",28. Fixtures — CALC-F-001,table:40:row:9,"headers=[""fixture_id"",""Exact inputs/statuses"",""Raw"",""Persisted"",""Displayed"",""Status"",""Blocker/reason""]"
SRC-DOC-M06-P-00361,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Fixtures — CALC-F-002,HEADING,203,Fixtures — CALC-F-002,,paragraph:203,style=Heading 1
SRC-DOC-M06-P-00362,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Fixtures — CALC-F-002,TABLE_HEADER,204.0,"[""fixture_id"",""Exact inputs/statuses"",""Raw (precision 50)"",""Persisted"",""Displayed"",""Status"",""Blocker/reason""]",Fixtures — CALC-F-002,table:41:row:0,"headers=[""fixture_id"",""Exact inputs/statuses"",""Raw (precision 50)"",""Persisted"",""Displayed"",""Status"",""Blocker/reason""]"
SRC-DOC-M06-P-00363,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Fixtures — CALC-F-002,TABLE_ROW,204.1,"[""FX-ANN-001 positive/golden"",""P=25000000.00 KZT; a=12.5000%; n=240"",""284035.13742859237380498879610315991992807755394768"",""284035.14"",""284035 ₸"",""COMPLETED"",""—""]",Fixtures — CALC-F-002,table:41:row:1,"headers=[""fixture_id"",""Exact inputs/statuses"",""Raw (precision 50)"",""Persisted"",""Displayed"",""Status"",""Blocker/reason""]"
SRC-DOC-M06-P-00364,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Fixtures — CALC-F-002,TABLE_ROW,204.2,"[""FX-ANN-002 zero principal"",""P=0.00; a=12.5000%; n=240"",""0"",""0.00"",""0 ₸"",""COMPLETED"",""—""]",Fixtures — CALC-F-002,table:41:row:2,"headers=[""fixture_id"",""Exact inputs/statuses"",""Raw (precision 50)"",""Persisted"",""Displayed"",""Status"",""Blocker/reason""]"
SRC-DOC-M06-P-00365,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Fixtures — CALC-F-002,TABLE_ROW,204.3,"[""FX-ANN-003 zero rate"",""P=12000000.00; a=0.0000%; n=12"",""1000000"",""1000000.00"",""1 000 000 ₸"",""COMPLETED"",""ZERO_RATE_BRANCH""]",Fixtures — CALC-F-002,table:41:row:3,"headers=[""fixture_id"",""Exact inputs/statuses"",""Raw (precision 50)"",""Persisted"",""Displayed"",""Status"",""Blocker/reason""]"
SRC-DOC-M06-P-00366,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Fixtures — CALC-F-002,TABLE_ROW,204.4,"[""FX-ANN-004 n=1 boundary"",""P=1000000.00; a=12.0000%; n=1"",""1010000.00"",""1010000.00"",""1 010 000 ₸"",""COMPLETED"",""—""]",Fixtures — CALC-F-002,table:41:row:4,"headers=[""fixture_id"",""Exact inputs/statuses"",""Raw (precision 50)"",""Persisted"",""Displayed"",""Status"",""Blocker/reason""]"
SRC-DOC-M06-P-00367,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Fixtures — CALC-F-002,TABLE_ROW,204.5,"[""FX-ANN-005 zero term"",""P=1000000.00; a=12%; n=0"",""null"",""null"",""—"",""INVALID_INPUT"",""INVALID_TERM""]",Fixtures — CALC-F-002,table:41:row:5,"headers=[""fixture_id"",""Exact inputs/statuses"",""Raw (precision 50)"",""Persisted"",""Displayed"",""Status"",""Blocker/reason""]"
SRC-DOC-M06-P-00368,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Fixtures — CALC-F-002,TABLE_ROW,204.6,"[""FX-ANN-006 negative rate"",""P=1000000.00; a=-0.0001%; n=12"",""null"",""null"",""—"",""INVALID_INPUT"",""INVALID_RATE""]",Fixtures — CALC-F-002,table:41:row:6,"headers=[""fixture_id"",""Exact inputs/statuses"",""Raw (precision 50)"",""Persisted"",""Displayed"",""Status"",""Blocker/reason""]"
SRC-DOC-M06-P-00369,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Fixtures — CALC-F-002,TABLE_ROW,204.7,"[""FX-ANN-007 missing rate"",""P=1000000.00; a=MISSING; n=12"",""null"",""null"",""—"",""BLOCKED"",""MISSING_INPUT:a""]",Fixtures — CALC-F-002,table:41:row:7,"headers=[""fixture_id"",""Exact inputs/statuses"",""Raw (precision 50)"",""Persisted"",""Displayed"",""Status"",""Blocker/reason""]"
SRC-DOC-M06-P-00370,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Fixtures — CALC-F-002,TABLE_ROW,204.8,"[""FX-ANN-008 unknown principal"",""P=UNKNOWN; a=12%; n=12"",""null"",""null"",""—"",""BLOCKED"",""UNKNOWN_INPUT:P""]",Fixtures — CALC-F-002,table:41:row:8,"headers=[""fixture_id"",""Exact inputs/statuses"",""Raw (precision 50)"",""Persisted"",""Displayed"",""Status"",""Blocker/reason""]"
SRC-DOC-M06-P-00371,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Fixtures — CALC-F-002,TABLE_ROW,204.9,"[""FX-ANN-009 stale/conflict"",""P output=STALE/CONFLICT"",""null"",""null"",""—"",""BLOCKED"",""blocking source refs""]",Fixtures — CALC-F-002,table:41:row:9,"headers=[""fixture_id"",""Exact inputs/statuses"",""Raw (precision 50)"",""Persisted"",""Displayed"",""Status"",""Blocker/reason""]"
SRC-DOC-M06-P-00372,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,Fixtures — CALC-F-002,PARAGRAPH,207,GOLDEN E2E,,paragraph:207,style=Normal
SRC-DOC-M06-P-00373,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§29 Golden fixture FX-CALC-GOLDEN-001,HEADING,208,29. Golden fixture FX-CALC-GOLDEN-001,,paragraph:208,style=Heading 1
SRC-DOC-M06-P-00374,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§29 Golden fixture FX-CALC-GOLDEN-001,TABLE_HEADER,209.0,"[""Layer"",""Synthetic no-PII reference / expected""]",29. Golden fixture FX-CALC-GOLDEN-001,table:42:row:0,"headers=[""Layer"",""Synthetic no-PII reference / expected""]"
SRC-DOC-M06-P-00375,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§29 Golden fixture FX-CALC-GOLDEN-001,TABLE_ROW,209.1,"[""M01"",""case_fx_calc_001; primary participant; valid identity/consent/access context.""]",29. Golden fixture FX-CALC-GOLDEN-001,table:42:row:1,"headers=[""Layer"",""Synthetic no-PII reference / expected""]"
SRC-DOC-M06-P-00376,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§29 Golden fixture FX-CALC-GOLDEN-001,TABLE_ROW,209.2,"[""M02"",""iin_check_batch_id=batch_fx_iin_001; coverage preserved; not used as formula input.""]",29. Golden fixture FX-CALC-GOLDEN-001,table:42:row:2,"headers=[""Layer"",""Synthetic no-PII reference / expected""]"
SRC-DOC-M06-P-00377,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§29 Golden fixture FX-CALC-GOLDEN-001,TABLE_ROW,209.3,"[""M03"",""credit_history_snapshot_id=chs_fx_ch_001; reported payments preserved upstream; not recomputed.""]",29. Golden fixture FX-CALC-GOLDEN-001,table:42:row:3,"headers=[""Layer"",""Synthetic no-PII reference / expected""]"
SRC-DOC-M06-P-00378,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§29 Golden fixture FX-CALC-GOLDEN-001,TABLE_ROW,209.4,"[""M04"",""pension_snapshot_id=pcs_fx_pc_001; estimated base may be UNKNOWN; not converted to income.""]",29. Golden fixture FX-CALC-GOLDEN-001,table:42:row:4,"headers=[""Layer"",""Synthetic no-PII reference / expected""]"
SRC-DOC-M06-P-00379,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§29 Golden fixture FX-CALC-GOLDEN-001,TABLE_ROW,209.5,"[""M05"",""cps_fx_calc_001/hash='a'×64; target_price_max=30 000 000.00 KZT; available_now_total=5 000 000.00 KZT.""]",29. Golden fixture FX-CALC-GOLDEN-001,table:42:row:5,"headers=[""Layer"",""Synthetic no-PII reference / expected""]"
SRC-DOC-M06-P-00380,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§29 Golden fixture FX-CALC-GOLDEN-001,TABLE_ROW,209.6,"[""M06 CALC-F-001"",""required_financing=25 000 000.00 KZT; COMPLETED.""]",29. Golden fixture FX-CALC-GOLDEN-001,table:42:row:6,"headers=[""Layer"",""Synthetic no-PII reference / expected""]"
SRC-DOC-M06-P-00381,DOC-M06-P,M06,M06_CASA_Pro_Calculation_Engine_Production_Spec_v1.4,1.4,§29 Golden fixture FX-CALC-GOLDEN-001,TABLE_ROW,209.7,"[""M06 CALC-F-002"",""raw=284035.13742859237380498879610315991992807755394768; persisted=284035.14 KZT; display=284035 ₸; COMPLETED.""]",29. Golden fixture FX-CALC-GOLDEN-001,table:42:row:7,"headers=[""Layer"",""Synthetic no-PII reference / expected""]"
